date,k1_variance,k1_lengthscale,k2_variance,k2_lengthscale,kC_likelihood_variance,kC_changepoint_location,kC_steepness
2016-04-04,0.35706253238708036,0.08991942832149341,1.2101911056614068,0.08985970694025289,0.02404745934509177,6706.028725101861,13.517038350099691
2016-04-05,1.3004998833933181,0.08804307374355688,0.6932383550767115,0.09034576410125741,1.8562246451819866e-06,6712.999118342073,712.9039759046503
2016-04-06,1.4015598860212268,0.09367955320905338,0.6555378701686175,0.09520940722694057,1.0001801197701609e-06,6712.956759447374,17.56789101157751
2016-04-07,1.499721961932357,0.09105111776289121,0.6427418004626048,0.09190204782339133,1.012930064818696e-06,6712.952512718889,17.840495032736545
2016-04-08,1.6677208878417789,0.08639111891612969,0.6060654468306572,0.09647579447912813,1.0000050083302473e-06,6712.942841779527,17.706051471717373
2016-04-11,1.3439143295513933,0.09214120977505925,6.35071247675775e-05,0.09235510248914304,0.5723505029739063,6712.671916429538,26.739952185721062
2016-04-12,1.5991358623033232,0.09468753621121542,0.002720251332530439,0.09509505740684594,0.5619008753738183,6712.696956528491,21.14030089402399
2016-04-13,2.220257578678468,0.0992645407320104,0.6280838380890547,0.10125648934616954,1.5994756866468899e-06,6712.98256934265,72.37107128177071
2016-04-14,1.4812835092003325,0.10439789420805157,0.5200723528360791,0.10574092864682935,3.184949427585984e-06,6719.98919425717,96.75134873442842
2016-04-15,1.624314583849368,0.025263708873185926,0.48046398347063873,0.5218706452916287,9.999999974752427e-07,6719.981826289039,78.75049339841446
2016-04-18,1.7710818050396122,0.08353534901263762,0.4673960863692931,0.11230435701904125,9.920137440052147e-06,6719.996003912609,333.2669090225686
2016-04-19,1.8735758359189423,0.6109890334639175,0.530747559315623,0.5460621914941532,3.1396682050952437e-06,6719.962808105631,27.26317686806324
2016-04-20,0.8723885671505056,1.0312481690732498,0.49934058306456164,0.42125113395587443,0.31645098653325204,6724.023334053723,14.845517191401445
2016-04-21,1.0225253377880015,1.0988796776820111,0.4429448837974658,0.2601009460043804,0.35833603431495625,6723.794402676092,1.0122468741779063
2016-04-22,1.1939670423550086,0.991790176840937,0.6169716940752866,0.5326455493942539,0.2638829337915836,6723.525377821167,0.7063015236507042
2016-04-25,1.5145296689552612,0.9091488004579972,0.6509923899289181,0.45710883662400636,0.20549704795313956,6723.267800947458,0.6329820803758597
2016-04-26,1.9011451226571232,0.8720927930892818,0.6512569500014168,0.47682874032732736,0.1941588348597951,6722.861575859506,0.5728990841395366
2016-04-27,3.1061871627079967,0.9155258535609498,0.789325269647433,0.5360917137364429,5.840252658999797e-06,6719.975502940795,32.76885886316498
2016-04-28,1.1064361293372733,0.7007137975814492,0.97524087978999,0.4302665886720037,1.1155522189312067e-06,6731.182500638423,1.4791141822127343
2016-04-29,0.8521909703595696,0.5511589781357646,1.213285380528592,0.5170006170548015,1.7700385350552851e-06,6732.023100772546,19.354930760135083
2016-05-02,0.8373801165162635,0.4975851251061656,1.1908768841079875,0.5524228689784579,1.6271870653810766e-06,6732.028020645535,15.991763466462393
2016-05-03,0.8520526925926892,0.5424361367725185,1.1434678225212855,0.56944356672336,1.368523162801962e-06,6732.026876412702,15.193707498950475
2016-05-04,0.7690309475345698,0.4447349518908317,1.1952588541104696,0.5599822960937091,1.2053999231384663e-05,6732.02243542891,22.519555858510184
2016-05-05,0.7835379684488966,1.3758648078768875e-09,1.2862499139237196,0.6929107750322595,2.251970336492729e-06,6734.990338081481,39.34455542356666
2016-05-06,0.8023813419820967,0.42140097511836033,1.2185412783586052,0.6824401215712568,2.8021360864100364e-06,6734.983759948164,29.609412075571402
2016-05-09,0.8436831533085625,0.49526793350101544,1.2385521091089,0.6870157680554404,1.083701951250923e-06,6738.156230015065,2.6676394827181404
2016-05-10,0.8822599202523583,0.5225747627456632,1.1305634826939261,0.7222299586875609,4.3450714156044955e-06,6738.030108656941,12.97588579012368
2016-05-11,0.9223734225666087,0.4246405057844603,1.079328090210073,0.6800636819524509,2.1893097712492428e-06,6738.015316940801,17.862705517064473
2016-05-12,0.9531927577905476,0.5288408637146665,1.047362193422892,0.6451326963549066,1.8034858171398027e-06,6738.020944088093,15.234392427561101
2016-05-13,0.9412676584173023,0.4636945925173471,1.0508179456383713,0.6619864599920633,1.7503161855732382e-06,6738.014165296707,23.341582547021222
2016-05-16,1.115515671773693,0.4665970656391719,0.9434835834667104,0.7917309507191126,1.9883347777295053e-05,6740.975230445623,28.48243251798157
2016-05-17,1.0425057594579614,0.7062285313210084,0.22039316521117508,0.5419314695279233,0.23512522528995952,6747.4568205223695,1.119408704226327
2016-05-18,1.1438349123104514,0.7570728760327178,0.1936951964333375,0.5967537232502279,0.24341046070407113,6747.138013162527,1.0110300088437445
2016-05-19,1.2690533494021004,0.5619648277317302,0.7795742717492182,0.8493993471473942,1.2136388224900667e-06,6749.722228775265,0.5917366413297931
2016-05-20,1.4005763276731615,0.5903139572994063,0.7408444172233712,3.4004823754347365e-10,1.4108371880692186e-06,6748.761870738819,0.5116679381067235
2016-05-23,1.4814795598295738,0.5894341873930244,0.738050843059085,0.5280778240962274,1.1540540603297841e-06,6748.705549653175,0.5001275055508815
2016-05-24,1.4497483035269028,0.6161530195363163,0.7813240454781939,5.561856574147317e-06,1.3476643124254337e-06,6749.087994448529,0.5472571096526042
2016-05-25,1.6311429348317446,0.6292152513044387,0.7558582155947354,0.008098070427015361,1.8603856735584328e-06,6748.213625523896,0.5399910155004904
2016-05-26,2.040438977109063,0.6804438685871537,0.6919030487134606,0.3732913863064551,5.576683252494369e-06,6747.143307919911,0.5334444501675752
2016-05-27,2.0252858222838523,0.9566886399681035,0.4102452812452898,0.3784901241058581,0.2247609226664267,6746.535594439458,0.7506512061150072
2016-05-30,1.666462119757741,0.9248749037239049,0.35910591331824726,0.09448188822050732,0.3711439865273181,6746.472783833182,1.0592748123989093
2016-05-31,4.542394940305186,0.7204524560997593,0.7760233422941787,0.04353827152234398,8.778275601208475e-06,6744.955812612921,0.4643213318807002
2016-06-01,2.036919996524644,0.30900126476952,0.9767280746524187,0.374702857316268,1.1959327362949875e-06,6748.607826666051,0.3994334704777764
2016-06-02,1.2429164048612693,0.5190572173684893,1.0782950999792118,0.4031727829269485,1.189103374323723e-06,6751.155727959127,0.6801674293324059
2016-06-03,0.9610557611484802,0.3889078137896647,1.3542651316613479,0.0025144133032053077,2.073198697715193e-06,6760.83441034054,1.409185310867962
2016-06-06,0.6127938924218201,0.4123113560212771,16.96148635385723,0.03778363810502925,1.9849642445989784e-06,6766.999999999856,0.4629067939839169
2016-06-07,0.6000907184746959,0.38681149477179605,3.5012872049941537,0.02832085606763835,1.2799333556133776e-06,6763.460008365188,0.5906394812945273
2016-06-08,0.6303629404161467,0.3648593196665465,2.1435042106132096,0.0022426064122047767,1.1947035683355845e-06,6762.087867491619,0.7672012565957305
