Trade Date,EUR,AUD,CHF,GBP,JPY,NZD,SEK
2020-07-06,0.883002,1.433113,0.939691,0.799161,107.532009,1.526976,9.258102
2020-07-07,0.88574,1.440301,0.942693,0.798494,107.714792,1.528787,9.26085
2020-07-08,0.886054,1.439128,0.941343,0.796766,107.558037,1.52729,9.242424
2020-07-09,0.881679,1.431758,0.937577,0.790469,107.273849,1.518515,9.166814
2020-07-10,0.886839,1.440848,0.942267,0.794342,106.846399,1.524388,9.221355
2020-07-13,0.88269,1.434195,0.943155,0.793874,107.158619,1.520523,9.16524
2020-07-14,0.879121,1.437187,0.939868,0.798048,107.402198,1.531165,9.13011
2020-07-15,0.87382,1.423715,0.94224,0.791157,106.824537,1.520185,9.041244
2020-07-16,0.876117,1.4314,0.945067,0.796171,107.096548,1.527861,9.067811
2020-07-17,0.875044,1.431572,0.940935,0.796972,107.219111,1.528089,9.041827
2020-07-20,0.873515,1.428983,0.937806,0.791186,107.119147,1.522973,8.998078
2020-07-21,0.873897,1.411693,0.938565,0.786988,107.227126,1.512278,8.947828
2020-07-22,0.863707,1.393937,0.931508,0.787036,107.047849,1.496632,8.845656
2020-07-23,0.864379,1.40427,0.927565,0.78827,107.165701,1.502636,8.871985
2020-07-24,0.861475,1.410751,0.924363,0.783813,106.271537,1.508098,8.846485
2020-07-27,0.85034,1.40068,0.921599,0.776701,105.340136,1.497024,8.731122
2020-07-28,0.853461,1.4007,0.918153,0.776376,105.265853,1.504651,8.775284
2020-07-29,0.852878,1.394286,0.918209,0.770874,105.142857,1.504478,8.773561
2020-07-30,0.851571,1.400494,0.914928,0.768696,105.237163,1.50958,8.776974
2020-07-31,0.844024,1.391627,0.90893,0.760069,104.920662,1.499916,8.679524
2020-08-03,0.852806,1.407812,0.919666,0.767636,106.182842,1.509551,8.780317
2020-08-04,0.849979,1.40204,0.914662,0.767828,106.060348,1.513557,8.756906
2020-08-05,0.843597,1.384765,0.908554,0.761473,105.761768,1.502362,8.677662
2020-08-06,0.844381,1.392553,0.908469,0.760221,105.513806,1.505362,8.711053
2020-08-07,0.846238,1.388085,0.914276,0.764771,105.703647,1.50512,8.73005
2020-08-10,0.850123,1.398028,0.917283,0.766429,106.044376,1.51662,8.739692
2020-08-11,0.84868,1.392345,0.911737,0.76248,106.059577,1.513452,8.727404
2020-08-12,0.849545,1.402939,0.913686,0.768626,106.974768,1.528927,8.708946
2020-08-13,0.845094,1.396265,0.91135,0.763737,106.972027,1.524719,8.683174
2020-08-14,0.846525,1.398883,0.910353,0.763337,106.670617,1.529755,8.713536
2020-08-17,0.843668,1.390787,0.908209,0.764574,106.293765,1.533705,8.698895
2020-08-18,0.839913,1.381404,0.904838,0.759071,105.442634,1.521838,8.667899
2020-08-19,0.838012,1.376687,0.905975,0.757102,105.371658,1.505824,8.643258
2020-08-20,0.843882,1.396118,0.910211,0.760954,105.873418,1.532321,8.738819
2020-08-21,0.84969,1.39706,0.912907,0.762639,105.811879,1.533265,8.805336
2020-08-24,0.844096,1.388875,0.908331,0.761163,105.731409,1.524352,8.752427
2020-08-25,0.846453,1.394278,0.910107,0.761342,106.373794,1.530557,8.762908
2020-08-26,0.848248,1.388667,0.910849,0.760794,106.31945,1.524387,8.766477
2020-08-27,0.847027,1.379892,0.910554,0.758131,106.166356,1.507623,8.736066
2020-08-28,0.839278,1.360974,0.902896,0.750885,105.237096,1.487453,8.611246
2020-08-31,0.837521,1.357956,0.902345,0.750461,105.921273,1.484757,8.617085
2020-09-01,0.834237,1.354968,0.906399,0.742262,105.881371,1.478852,8.643113
2020-09-02,0.843099,1.363376,0.910463,0.749009,106.230503,1.47888,8.689402
2020-09-03,0.846525,1.372979,0.912215,0.75455,106.535173,1.488106,8.752476
2020-09-04,0.844452,1.375697,0.911417,0.754307,106.223611,1.489613,8.755953
2020-09-07,0.845737,1.372801,0.914158,0.759768,106.216171,1.49205,8.769452
2020-09-08,0.848536,1.381926,0.918116,0.767527,106.236742,1.503776,8.802291
2020-09-09,0.849401,1.381466,0.917863,0.774764,106.217617,1.504629,8.801495
2020-09-10,0.843953,1.374124,0.9086,0.772977,106.135539,1.49692,8.752047
2020-09-11,0.843597,1.370339,0.909145,0.779551,106.141387,1.496373,8.749199
2020-09-14,0.842034,1.374789,0.906703,0.776271,105.944763,1.493685,8.772146
2020-09-15,0.840901,1.363858,0.905483,0.774428,105.440632,1.486293,8.748739
2020-09-16,0.842531,1.36271,0.905974,0.770267,105.080462,1.481675,8.772264
2020-09-17,0.847673,1.369162,0.91057,0.775875,104.585912,1.486225,8.822582
2020-09-18,0.845094,1.372602,0.910674,0.771723,104.360686,1.477985,8.788135
2020-09-21,0.848392,1.377789,0.912955,0.777195,104.097735,1.492322,8.827946
2020-09-22,0.851789,1.387394,0.915503,0.781457,104.582624,1.501704,8.864566
2020-09-23,0.855286,1.406004,0.921399,0.785879,105.123161,1.518645,8.928156
2020-09-24,0.858738,1.420266,0.925032,0.783409,105.392872,1.532589,9.084843
2020-09-25,0.85955,1.422383,0.928142,0.785138,105.501117,1.526216,9.135723
2020-09-28,0.856898,1.414996,0.926821,0.775561,105.415596,1.524507,9.07138
2020-09-29,0.854555,1.402495,0.922492,0.777329,105.631516,1.516749,9.002136
2020-09-30,0.854117,1.403997,0.922788,0.779254,105.705501,1.520243,9.029125
2020-10-01,0.850919,1.388615,0.917886,0.771979,105.496937,1.503319,8.922141
2020-10-02,0.852515,1.395737,0.919864,0.773001,105.200341,1.506735,8.887468
2020-10-05,0.849762,1.391825,0.916128,0.771669,105.582937,1.504334,8.892335
2020-10-06,0.847817,1.396524,0.914031,0.772005,105.621026,1.503434,8.913777
2020-10-07,0.849618,1.401869,0.916483,0.776661,105.972812,1.517587,8.906542
2020-10-08,0.849979,1.39575,0.917892,0.773778,105.98385,1.517722,8.879558
2020-10-09,0.847817,1.390844,0.913353,0.772929,105.934718,1.510894,8.834252
2020-10-12,0.847529,1.386304,0.910416,0.767845,105.441139,1.503856,8.808628
2020-10-13,0.848392,1.391618,0.910664,0.768567,105.523034,1.502927,8.774922
2020-10-14,0.851064,1.393872,0.913872,0.769319,105.276596,1.500681,8.821532
2020-10-15,0.854847,1.415114,0.91443,0.773936,105.274406,1.518379,8.871602
2020-10-16,0.851716,1.410016,0.913125,0.774338,105.263606,1.511456,8.823184
2020-10-19,0.848536,1.406449,0.90997,0.768672,105.311837,1.506237,8.788969
2020-10-20,0.84674,1.422608,0.908044,0.773319,105.664691,1.52464,8.789585
2020-10-21,0.843739,1.411829,0.904067,0.765727,104.851502,1.508184,8.744938
2020-10-22,0.845952,1.408003,0.907368,0.763666,104.661196,1.500634,8.775907
2020-10-23,0.843455,1.398279,0.903762,0.764803,104.731781,1.493168,8.73971
2020-10-26,0.846095,1.403841,0.90693,0.767874,105.034267,1.495643,8.754971
2020-10-27,0.845166,1.401707,0.907032,0.766717,104.580798,1.490788,8.710277
2020-10-28,0.852733,1.415793,0.911827,0.773105,104.340411,1.504818,8.843694
2020-10-29,0.854409,1.424556,0.91285,0.772642,104.314764,1.510338,8.905075
2020-10-30,0.854847,1.415883,0.914515,0.77114,104.599077,1.501539,8.860489
2020-11-02,0.858222,1.418898,0.917868,0.772854,104.64298,1.507467,8.893323
2020-11-03,0.854555,1.401983,0.915143,0.769458,104.734233,1.49812,8.87327
2020-11-04,0.85317,1.394591,0.910758,0.76746,104.351165,1.496545,8.832011
2020-11-05,0.843526,1.379671,0.904597,0.762969,103.635597,1.479544,8.668916
2020-11-06,0.84246,1.37818,0.899916,0.761837,103.336142,1.474895,8.66091
2020-11-09,0.841538,1.366153,0.90701,0.75927,104.914584,1.462425,8.581166
2020-11-10,0.846883,1.375085,0.916074,0.755276,105.318428,1.465447,8.638211
2020-11-11,0.849907,1.374469,0.917304,0.755864,105.447901,1.45436,8.647629
2020-11-12,0.848104,1.379272,0.916377,0.761301,105.376982,1.4584,8.635824
2020-11-13,0.846382,1.379602,0.914515,0.759061,104.849767,1.464579,8.678544
2020-11-16,0.845309,1.371598,0.914539,0.759248,104.945055,1.456213,8.667625
2020-11-17,0.841609,1.366437,0.910284,0.753956,104.174381,1.450429,8.615974
2020-11-18,0.842602,1.367206,0.911021,0.753059,103.875969,1.444641,8.605915
2020-11-19,0.845166,1.375254,0.912525,0.755392,104.022989,1.449882,8.625761
2020-11-20,0.842957,1.367866,0.911321,0.753545,103.835455,1.440276,8.612324
2020-11-23,0.840266,1.364003,0.907991,0.746895,103.747584,1.435342,8.582892
2020-11-24,0.842815,1.363253,0.913021,0.750206,104.559629,1.433713,8.600084
2020-11-25,0.841043,1.361648,0.91127,0.749613,104.449117,1.432801,8.524643
2020-11-26,0.840336,1.358235,0.908655,0.748983,104.235294,1.428571,8.535126
2020-11-27,0.838785,1.357323,0.908069,0.750226,104.202315,1.425935,8.532377
2020-11-30,0.834725,1.356093,0.904758,0.749958,104.165275,1.421285,8.495659
2020-12-01,0.835561,1.359793,0.905414,0.750318,104.378342,1.42129,8.534007
2020-12-02,0.828775,1.357865,0.896652,0.749959,104.5334,1.420272,8.520885
2020-12-03,0.822978,1.346474,0.891367,0.743626,104.098428,1.413464,8.478726
2020-12-04,0.822436,1.347726,0.89004,0.742512,103.988815,1.419031,8.436385
2020-12-07,0.824538,1.350099,0.890666,0.752103,104.139182,1.422493,8.411774
2020-12-08,0.825491,1.348357,0.889962,0.752377,104.160475,1.421496,8.449562
2020-12-09,0.825832,1.336609,0.888926,0.743249,104.096127,1.412421,8.485011
2020-12-10,0.825423,1.333966,0.887908,0.75196,104.440776,1.418407,8.451919
2020-12-11,0.824606,1.326791,0.88942,0.761062,104.131277,1.410077,8.457162
2020-12-14,0.822233,1.320835,0.886038,0.745766,103.691827,1.406101,8.381023
2020-12-15,0.823723,1.327265,0.88715,0.7479,103.855025,1.414662,8.396046
2020-12-16,0.820412,1.321109,0.884896,0.73796,103.34728,1.408483,8.350562
2020-12-17,0.816593,1.310795,0.883635,0.735342,103.045893,1.395803,8.274947
2020-12-18,0.815727,1.313892,0.884656,0.740909,103.344482,1.403132,8.266009
2020-12-21,0.82149,1.330814,0.888031,0.752567,103.540623,1.421671,8.322763
2020-12-22,0.81706,1.322902,0.885448,0.744734,103.374459,1.413432,8.263992
2020-12-23,0.821963,1.32484,0.890761,0.74552,103.559099,1.414434,8.319333
2020-12-24,0.820143,1.315427,0.889937,0.736447,103.649635,1.408021,8.264004
2020-12-28,0.818398,1.316229,0.888289,0.739897,103.560029,1.40437,8.271544
2020-12-29,0.815727,1.315034,0.886043,0.741194,103.784974,1.400685,8.225793
2020-12-30,0.814266,1.304861,0.884049,0.735339,103.06164,1.390033,8.18891
2020-12-31,0.81493,1.295412,0.880287,0.732646,103.080434,1.384076,8.177247
2021-01-04,0.813273,1.295381,0.879229,0.733247,102.976578,1.38785,8.205514
2021-01-05,0.81493,1.297938,0.880368,0.73615,102.88485,1.388314,8.195746
2021-01-06,0.810504,1.282542,0.877047,0.7346,102.95834,1.371049,8.157967
2021-01-07,0.814598,1.289997,0.882454,0.734686,103.559791,1.37724,8.192815
2021-01-08,0.816327,1.286367,0.883837,0.735739,103.885714,1.378204,8.204898
2021-01-11,0.822166,1.297624,0.891063,0.741881,104.217709,1.39094,8.28414
2021-01-12,0.822301,1.294466,0.889072,0.735466,104.218403,1.392978,8.295206
2021-01-13,0.821963,1.293276,0.888706,0.731407,103.928982,1.393556,8.333306
2021-01-14,0.82481,1.290168,0.891208,0.733611,104.099307,1.390053,8.33545
2021-01-15,0.824878,1.293409,0.888394,0.734125,103.720201,1.393714,8.35643
2021-01-18,0.828912,1.303133,0.890832,0.738337,103.763263,1.407079,8.416777
2021-01-19,0.824266,1.295994,0.887652,0.734421,103.989449,1.402901,8.321217
2021-01-20,0.826378,1.294604,0.89067,0.731865,103.809603,1.40195,8.378068
2021-01-21,0.822504,1.285985,0.886083,0.728944,103.405165,1.386165,8.292894
2021-01-22,0.822504,1.297088,0.886083,0.732398,103.791742,1.393733,8.292071
2021-01-25,0.82291,1.294273,0.886438,0.730744,103.736011,1.386932,8.28053
2021-01-26,0.82352,1.293667,0.888495,0.730446,103.705839,1.382937,8.294079
2021-01-27,0.825491,1.299653,0.888146,0.729693,103.904573,1.390457,8.348935
2021-01-28,0.827061,1.316186,0.89182,0.732801,104.375155,1.406666,8.382516
2021-01-29,0.823995,1.303477,0.88975,0.728271,104.68853,1.389502,8.331411
2021-02-01,0.827541,1.310079,0.895068,0.729891,104.907315,1.393909,8.410046
2021-02-02,0.830289,1.315759,0.897376,0.731277,104.998339,1.394304,8.435154
2021-02-03,0.832154,1.313223,0.89906,0.733503,105.059499,1.389282,8.429974
2021-02-04,0.833611,1.31102,0.901801,0.731019,105.235078,1.389296,8.449316
2021-02-05,0.834516,1.31528,0.903363,0.730518,105.749812,1.399983,8.447634
2021-02-08,0.831601,1.305031,0.901622,0.73042,105.588358,1.3921,8.411476
2021-02-09,0.826173,1.295522,0.893672,0.725611,104.576999,1.383096,8.349141
2021-02-10,0.824606,1.293148,0.890987,0.722767,104.757978,1.385586,8.312031
2021-02-11,0.823249,1.287396,0.889273,0.722442,104.651354,1.380752,8.303943
2021-02-12,0.8259,1.293855,0.89222,0.724752,105.013214,1.390816,8.326561
2021-02-15,0.82447,1.286339,0.890593,0.719144,105.301344,1.383873,8.280567
2021-02-16,0.82352,1.285761,0.889401,0.719204,105.542288,1.381372,8.269373
2021-02-17,0.829187,1.291294,0.89602,0.721061,106.086235,1.391874,8.326119
2021-02-18,0.827541,1.284177,0.896144,0.716154,105.668653,1.384889,8.302549
2021-02-19,0.823791,1.272345,0.893896,0.712645,105.288739,1.370953,8.265096
2021-02-22,0.824198,1.268606,0.897387,0.713179,105.497404,1.366768,8.267947
2021-02-23,0.82352,1.266409,0.901425,0.710763,105.394054,1.365807,8.296714
2021-02-24,0.823316,1.263544,0.908036,0.708299,105.952577,1.354438,8.306685
2021-02-25,0.817996,1.252924,0.906012,0.706814,106.118609,1.342249,8.234601
2021-02-26,0.825014,1.287435,0.906361,0.7182,106.28661,1.371339,8.364656
2021-03-01,0.829669,1.291795,0.913797,0.718145,106.720319,1.379657,8.448768
2021-03-02,0.831393,1.282175,0.91869,0.718598,106.900565,1.377203,8.430329
2021-03-03,0.830013,1.282786,0.918327,0.716725,106.914011,1.376245,8.403884
2021-03-04,0.830979,1.283779,0.92355,0.716885,107.387402,1.379342,8.44233
2021-03-05,0.837661,1.30382,0.926956,0.722902,108.3096,1.401994,8.532669
2021-03-08,0.842744,1.306169,0.93435,0.722468,108.629698,1.405107,8.579386
2021-03-09,0.84076,1.298134,0.930805,0.720565,108.878426,1.39625,8.521944
2021-03-10,0.840901,1.297511,0.930794,0.720274,108.577195,1.395056,8.518752
2021-03-11,0.835492,1.28532,0.924555,0.715766,108.463531,1.382405,8.463113
2021-03-12,0.838012,1.290036,0.929691,0.719308,109.058912,1.393866,8.496438
2021-03-15,0.838926,1.29354,0.929866,0.718708,109.20302,1.391611,8.544463
2021-03-16,0.838504,1.290458,0.925122,0.720652,108.904914,1.390072,8.501425
2021-03-17,0.839842,1.295624,0.927774,0.719476,109.196271,1.39565,8.51222
2021-03-18,0.83949,1.288365,0.929231,0.718393,109.200806,1.390782,8.526696
2021-03-19,0.840972,1.292154,0.93062,0.721243,108.939534,1.395846,8.556303
2021-03-22,0.838504,1.291296,0.924283,0.723067,108.812678,1.393342,8.517525
2021-03-23,0.841538,1.303627,0.931246,0.725389,108.550029,1.423715,8.567954
2021-03-24,0.845666,1.313488,0.935983,0.729387,108.752643,1.434503,8.594926
2021-03-25,0.847314,1.317404,0.935858,0.729266,109.091679,1.436028,8.637095
2021-03-26,0.848752,1.312086,0.941266,0.725709,109.777627,1.431251,8.649211
2021-03-29,0.848608,1.306687,0.939834,0.722335,109.631704,1.426086,8.673201
2021-03-30,0.851716,1.313261,0.941743,0.727178,110.280215,1.430372,8.727792
2021-03-31,0.852878,1.314456,0.944136,0.726729,110.797441,1.430192,8.732026
2021-04-01,0.851354,1.319598,0.944917,0.725311,110.701515,1.430785,8.747914
2021-04-06,0.846597,1.310701,0.937183,0.722638,110.28615,1.423468,8.686929
2021-04-07,0.841468,1.311091,0.929317,0.724209,109.861999,1.422669,8.613262
2021-04-08,0.842247,1.308768,0.928241,0.726775,109.247873,1.419608,8.597069
2021-04-09,0.841184,1.310481,0.926144,0.728954,109.707268,1.418237,8.556948
2021-04-12,0.840054,1.311576,0.923891,0.726798,109.375,1.420867,8.566448
2021-04-13,0.840619,1.315736,0.924765,0.7288,109.473773,1.424512,8.583557
2021-04-14,0.835841,1.300652,0.922183,0.726496,108.935139,1.405968,8.478185
2021-04-15,0.835422,1.29056,0.922807,0.724754,108.721805,1.396491,8.462657
2021-04-16,0.834307,1.289755,0.918655,0.72412,108.768563,1.395378,8.431086
2021-04-19,0.83091,1.287162,0.913835,0.717532,108.093062,1.391774,8.390943
2021-04-20,0.829807,1.285536,0.915194,0.716082,108.405941,1.388681,8.404946
2021-04-21,0.832848,1.295411,0.918298,0.718331,108.103606,1.393021,8.454485
2021-04-22,0.830151,1.293458,0.916072,0.721028,108.168687,1.393741,8.404201
2021-04-23,0.828775,1.29206,0.914802,0.720247,107.724184,1.392508,8.404194
2021-04-26,0.827472,1.284071,0.915763,0.719694,108.018204,1.384113,8.382954
2021-04-27,0.827267,1.284993,0.913137,0.718853,108.272667,1.383521,8.388733
2021-04-28,0.8285,1.290472,0.914996,0.720696,108.922949,1.384507,8.376968
2021-04-29,0.82447,1.282381,0.908566,0.716547,108.994971,1.377113,8.337291
2021-04-30,0.827678,1.289604,0.91028,0.718946,108.938917,1.385367,8.412514
2021-05-03,0.830289,1.293009,0.914646,0.721006,109.515111,1.393723,8.452591
2021-05-04,0.831878,1.298394,0.913402,0.72182,109.192247,1.404792,8.457949
2021-05-05,0.832986,1.291962,0.913369,0.718651,109.287797,1.389671,8.491878
2021-05-06,0.829187,1.289138,0.908209,0.718972,109.195688,1.385987,8.452736
2021-05-07,0.829256,1.287254,0.909114,0.719877,109.262791,1.387346,8.397297
2021-05-10,0.82176,1.268223,0.898923,0.708316,108.727093,1.370121,8.319089
2021-05-11,0.821693,1.274363,0.90189,0.706763,108.562038,1.373706,8.309778
2021-05-12,0.825219,1.281235,0.904935,0.708021,108.780327,1.382489,8.33966
2021-05-13,0.827746,1.297326,0.90721,0.712383,109.568744,1.397649,8.419833
2021-05-14,0.824878,1.289615,0.903407,0.71008,109.28813,1.383403,8.35313
2021-05-17,0.82352,1.291526,0.901754,0.709998,109.198715,1.390019,8.363007
2021-05-18,0.818197,1.280641,0.896989,0.703633,108.893798,1.376289,8.293487
2021-05-19,0.818867,1.290943,0.901408,0.706133,109.15493,1.390518,8.322388
2021-05-20,0.819471,1.289519,0.90068,0.708023,108.948619,1.391953,8.343276
2021-05-21,0.820479,1.287988,0.898507,0.704545,108.803741,1.387758,8.30489
2021-05-24,0.818867,1.294137,0.897232,0.707566,108.884704,1.391828,8.325418
2021-05-25,0.815395,1.2871,0.895059,0.705912,108.847032,1.379485,8.263046
2021-05-26,0.817728,1.28645,0.896067,0.705945,108.888707,1.368632,8.300188
2021-05-27,0.819807,1.291441,0.899082,0.705591,109.378587,1.370717,8.304476
2021-05-28,0.823588,1.300939,0.902652,0.70635,110.072476,1.384533,8.338824
2021-05-31,0.819605,1.292927,0.90009,0.704967,109.654946,1.376854,8.295222
2021-06-01,0.817996,1.291861,0.89865,0.705808,109.652352,1.37726,8.258078
2021-06-02,0.820614,1.292959,0.901198,0.706754,109.73248,1.38216,8.279829
2021-06-03,0.820546,1.295807,0.899401,0.705301,109.797325,1.387954,8.299417
2021-06-04,0.825287,1.304283,0.903772,0.707188,110.085005,1.397706,8.339523
2021-06-07,0.822233,1.289097,0.89903,0.705682,109.340569,1.383983,8.267719
2021-06-08,0.820883,1.290264,0.895912,0.70678,109.407322,1.386061,8.270809
2021-06-09,0.820008,1.289955,0.894875,0.705642,109.372694,1.387864,8.248872
2021-06-10,0.821423,1.29218,0.89609,0.70883,109.536718,1.390833,8.272959
2021-06-11,0.824742,1.293773,0.897567,0.706887,109.591753,1.396371,8.300454
2021-06-14,0.825627,1.295905,0.899026,0.709197,109.767173,1.400182,8.334214
2021-06-15,0.8259,1.300132,0.900149,0.711513,110.075983,1.402957,8.329865
2021-06-16,0.82481,1.296519,0.898713,0.707935,109.856483,1.398053,8.353926
2021-06-17,0.837731,1.320516,0.915222,0.71647,110.655944,1.426238,8.536902
2021-06-18,0.840477,1.330644,0.919566,0.721004,110.203396,1.434611,8.600605
2021-06-21,0.840972,1.330502,0.921201,0.720461,110.091666,1.434446,8.591624
2021-06-22,0.84076,1.329914,0.920044,0.719354,110.559946,1.430217,8.5396
2021-06-23,0.83675,1.318885,0.917329,0.714877,110.819178,1.417873,8.475274
2021-06-24,0.837802,1.32004,0.918817,0.719529,110.757373,1.416136,8.472939
2021-06-25,0.83682,1.315983,0.91682,0.719247,110.686192,1.412636,8.460502
2021-06-28,0.839631,1.32267,0.920991,0.719647,110.940386,1.421159,8.502771
2021-06-29,0.841184,1.329997,0.922359,0.722981,110.649394,1.430013,8.538863
2021-06-30,0.841468,1.333978,0.923931,0.722021,110.594076,1.432683,8.508078
2021-07-01,0.841468,1.332548,0.924352,0.72394,111.427129,1.42755,8.560922
2021-07-02,0.845809,1.339423,0.925738,0.727421,111.42688,1.43686,8.591982
2021-07-05,0.842744,1.328165,0.921541,0.721937,110.888252,1.424322,8.548374
2021-07-06,0.844737,1.320578,0.923298,0.721828,110.652137,1.410965,8.573239
2021-07-07,0.845237,1.327952,0.922745,0.722678,110.607725,1.416617,8.605612
2021-07-08,0.844737,1.347947,0.916624,0.727598,109.739821,1.440108,8.608549
2021-07-09,0.843313,1.338168,0.915163,0.723208,110.018553,1.432113,8.589391
2021-07-12,0.843739,1.340533,0.915626,0.721988,110.150186,1.43596,8.606817
2021-07-13,0.844309,1.337386,0.916667,0.722036,110.224586,1.433722,8.596589
2021-07-14,0.846597,1.339062,0.917711,0.720945,110.311548,1.423891,8.639519
2021-07-15,0.846812,1.344398,0.916928,0.721382,110.026251,1.430096,8.665848
2021-07-16,0.847314,1.347822,0.91959,0.722742,110.176241,1.426538,8.678868
2021-07-19,0.849907,1.363505,0.921299,0.73018,109.603944,1.443651,8.714346
2021-07-20,0.849257,1.365775,0.920425,0.734989,109.579618,1.447898,8.707856
2021-07-21,0.849473,1.366718,0.921509,0.733631,110.117227,1.444444,8.702684
2021-07-22,0.849257,1.355329,0.91966,0.72665,110.259023,1.435754,8.683227
2021-07-23,0.849834,1.354976,0.92105,0.726974,110.571938,1.431631,8.677233
2021-07-26,0.848392,1.358276,0.91847,0.725104,110.333418,1.43285,8.657843
2021-07-27,0.84674,1.35724,0.914987,0.723988,110.059272,1.435732,8.607113
2021-07-28,0.846955,1.361989,0.914881,0.720717,110.078767,1.440925,8.635809
2021-07-29,0.842247,1.352817,0.908616,0.716584,109.837446,1.430641,8.563548
2021-07-30,0.840972,1.35674,0.905811,0.716004,109.65436,1.428812,8.566815
2021-08-02,0.841326,1.357984,0.905351,0.719906,109.515396,1.433704,8.573953
2021-08-03,0.841397,1.353471,0.903239,0.718174,109.129154,1.42642,8.586033
2021-08-04,0.843099,1.349127,0.904561,0.717924,109.021162,1.415058,8.597083
2021-08-05,0.843882,1.349367,0.905738,0.717806,109.527426,1.414262,8.60616
2021-08-06,0.846955,1.352418,0.908275,0.718557,109.799272,1.417549,8.612095
2021-08-09,0.850268,1.360599,0.917099,0.720559,110.109685,1.425304,8.687612
2021-08-10,0.853097,1.361969,0.922454,0.721447,110.458966,1.42962,8.713957
2021-08-11,0.853388,1.361836,0.923195,0.722803,110.667349,1.425499,8.730585
2021-08-12,0.851861,1.359826,0.922055,0.721893,110.409745,1.423971,8.679019
2021-08-13,0.849979,1.360476,0.920442,0.723272,110.191245,1.425924,8.669188
2021-08-16,0.849473,1.364169,0.913863,0.720973,109.369691,1.423208,8.665308
2021-08-17,0.849834,1.371463,0.910427,0.725104,109.263194,1.443274,8.663891
2021-08-18,0.853024,1.37934,0.914954,0.726631,109.758594,1.448435,8.72072
2021-08-19,0.854993,1.395263,0.916809,0.731216,109.618673,1.462124,8.789159
2021-08-20,0.856825,1.402879,0.917745,0.734727,109.647845,1.465856,8.847828
2021-08-23,0.853388,1.391961,0.91688,0.730799,110.104113,1.456136,8.753456
2021-08-24,0.851789,1.380153,0.912351,0.728944,109.659284,1.438927,8.695911
2021-08-25,0.852079,1.379601,0.915048,0.729294,109.9182,1.440014,8.712338
2021-08-26,0.849834,1.377241,0.916886,0.728461,110.138523,1.43469,8.703408
2021-08-27,0.850268,1.379134,0.917949,0.728705,110.186209,1.439248,8.702066
2021-08-30,0.847386,1.369969,0.915007,0.726616,109.872045,1.427337,8.627489
2021-08-31,0.845023,1.365219,0.91254,0.725663,109.810715,1.416258,8.587544
2021-09-01,0.846238,1.361428,0.917746,0.726606,110.307185,1.41965,8.628332
2021-09-02,0.844167,1.353875,0.915752,0.725266,110.003377,1.409927,8.605352
2021-09-03,0.842318,1.344424,0.91501,0.723046,109.956199,1.402796,8.567049
2021-09-06,0.842886,1.344572,0.916133,0.722438,109.861767,1.400202,8.568611
2021-09-07,0.84317,1.352782,0.915093,0.726096,110.042159,1.405312,8.559444
2021-09-08,0.845523,1.35512,0.920605,0.726076,110.180096,1.406358,8.602351
2021-09-09,0.844737,1.354536,0.917469,0.722715,109.900321,1.4037,8.604747
2021-09-10,0.844523,1.350055,0.916646,0.720041,109.81336,1.398024,8.600878
2021-09-13,0.848896,1.359508,0.923005,0.722581,110.033956,1.407046,8.646265
2021-09-14,0.846453,1.363975,0.921534,0.721686,110.106653,1.407229,8.587523
2021-09-15,0.845737,1.36612,0.917202,0.72319,109.193166,1.409506,8.572395
2021-09-16,0.850123,1.366743,0.925444,0.722817,109.385361,1.406784,8.630281
2021-09-17,0.848896,1.367657,0.927929,0.724643,110.025467,1.414092,8.620798
2021-09-20,0.853898,1.3834,0.929297,0.731833,109.452651,1.425497,8.724532
2021-09-21,0.851934,1.380133,0.923922,0.731428,109.337195,1.423326,8.669535
2021-09-22,0.852588,1.379316,0.9225,0.733225,109.557507,1.42348,8.675761
2021-09-23,0.853606,1.37516,0.924541,0.729791,110.012804,1.418865,8.655399
2021-09-24,0.853315,1.379384,0.92414,0.731317,110.495776,1.423927,8.650909
2021-09-27,0.854847,1.378783,0.927509,0.73021,110.907847,1.428535,8.697042
2021-09-28,0.856311,1.379945,0.928241,0.735999,111.466004,1.436976,8.728635
2021-09-29,0.858074,1.38253,0.929209,0.741745,111.455294,1.443796,8.737772
2021-09-30,0.863632,1.390016,0.935314,0.743182,111.987218,1.455912,8.781674
2021-10-01,0.862069,1.378017,0.930259,0.738388,111.181034,1.444052,8.753276
2021-10-04,0.859402,1.371348,0.925404,0.735046,111.043314,1.434084,8.717343
2021-10-05,0.86192,1.373642,0.926737,0.734123,111.179107,1.435097,8.732115
2021-10-06,0.866401,1.378704,0.928349,0.736181,111.349853,1.449316,8.80506
2021-10-07,0.864902,1.369919,0.926483,0.735366,111.382114,1.442311,8.774693
2021-10-08,0.864379,1.368917,0.927824,0.733771,111.781485,1.442303,8.742156
2021-10-11,0.864006,1.360895,0.926387,0.733351,112.925523,1.441161,8.740539
2021-10-12,0.865426,1.355257,0.928516,0.733492,113.422761,1.435829,8.747555
2021-10-13,0.864902,1.359799,0.927348,0.734285,113.561668,1.439803,8.752378
2021-10-14,0.86192,1.348388,0.921048,0.72934,113.471815,1.422686,8.631098
2021-10-15,0.86192,1.348043,0.924754,0.727185,114.333736,1.417428,8.644027
2021-10-18,0.861772,1.353585,0.92313,0.727663,114.150293,1.416408,8.650034
